ave_flot_air_flow,ave_flot_level,iron_feed,starch_flow,amina_flow,ore_pulp_flow,ore_pulp_pH,ore_pulp_density
299.86128148148146,516.0491425925928,64.03000000000013,2963.644666666667,447.9756444444444,399.0902444444444,9.492023611111112,1.6916812222222233
300.0550240740742,416.6542814814815,44.89999999999986,3887.569757777778,502.6348,400.3552111111112,10.544380555555556,1.695415111111111
283.3125500000001,414.4297481481481,52.60999999999996,3994.703444444445,369.1566703703701,399.26821765873007,9.81164411111111,1.7031723357494444
299.9184870370371,547.1477000000001,64.03000000000013,2968.474990000003,544.4450666666669,400.2672694444446,9.8423358888889,1.693735555555555
299.9306185185185,416.51035925925953,53.12000000000003,1808.4930219305604,459.08821111111126,398.7834611111112,10.012047444444445,1.6243626666666662
299.9734333333334,382.8158685185186,64.03000000000013,2687.6041333333337,473.25151111111103,399.6649888888891,9.952836499999997,1.6716910555555555
299.85073148148143,595.2413853703703,64.03000000000013,2362.077151500001,339.30070493827145,400.64628333333343,9.67038072222222,1.554422779720556
300.0076342592594,400.1169851851852,49.93000000000012,1693.3257223180135,567.0959055555552,399.0251666666664,9.550487666666651,1.7359893333333338
299.92789629629624,484.4932388888889,50.579999999999934,3187.8726111111123,470.6167333333333,400.58988333333343,9.867004499999997,1.7254655555555565
283.31067685185195,416.4724092592592,52.60999999999996,1888.5170072502383,347.8130399592244,399.1374611111111,9.82579555555556,1.6198440530438891
300.04271111111115,599.7710722222222,53.37999999999996,3918.888666666667,407.2465222222223,399.6609722222222,10.233028888888889,1.7035904999999998
299.9780879629629,401.93741666666665,50.69999999999996,3343.8032194444445,535.2956222222225,399.8238611111112,9.771339388888888,1.713025166666665
299.80410925925923,494.1242277777778,59.780000000000086,1947.505405555555,413.90066666666655,399.26568888888863,9.639396999999995,1.5647851250000002
300.16256574074083,383.9058703703705,64.03000000000013,3569.9441111111096,472.5396166666667,400.80892222222224,9.937617444444443,1.7048157777777782
300.03109351851856,408.5697444444445,53.829999999999934,3895.889046666668,479.8163166666667,400.4029666666664,10.445456111111111,1.729713388888888
299.8342351851852,400.627885185185,64.03000000000013,3735.8481666666657,583.0101000000002,400.6066111111112,10.29490333333333,1.7054572777777783
299.933525925926,582.405420214753,55.79999999999997,4407.946333333333,409.7127055555554,401.66637222222215,10.234353888888892,1.7032035555555556
299.6008490740741,401.6663981481482,53.62999999999996,2924.3818708888894,563.5126444444444,400.1866722222225,9.967114222222223,1.708833999999999
299.83787407407414,420.3398018518519,62.79000000000022,2142.2395166666665,434.5445777777779,399.7179555555556,9.798833833333331,1.578570222222222
299.8427037037038,383.1477907407409,48.77000000000022,2043.904619444445,599.8158444444447,399.06809444444445,9.685955777777782,1.7784638333333334
300.12479814814805,416.4580074074074,46.76000000000016,3520.7722155555566,598.5182388888891,399.4171444444444,10.18663277777778,1.7301773888888874
299.96195740740745,468.0651828703704,56.079999999999934,2191.6310340277787,516.2745499999999,400.1842777777778,9.773383611111116,1.7301905555555543
283.238987962963,483.16712777777775,59.47999999999973,3846.3512222222216,581.5471000000001,399.0236611111113,9.875776388888893,1.712096611111111
300.0281546296296,499.3986166666666,64.03000000000013,1886.883917074561,472.6624944444444,400.11896666666655,9.39808161111111,1.573839074526112
300.07279722222216,467.0430592592592,53.47999999999976,2055.7540944444445,511.5303222222222,400.1416222222222,9.462354111111113,1.7428841666666668
299.9650712962964,468.36995143369177,64.03000000000013,3408.153124999998,565.7836444444445,400.0109333333335,9.990964111111108,1.6927473611111108
300.01672870370385,614.9660694444447,53.71999999999997,4599.855777777776,450.6276944444441,400.4813083333332,10.265707222222222,1.6842766666666658
299.9356601851852,417.1820111111112,64.03000000000013,3017.173402777777,513.6518722222224,399.8931333333335,9.702916888888888,1.626827888888889
283.3921990740741,416.7314129629633,52.60999999999996,3574.3355000000006,502.49151666666666,399.9652500000001,10.139063722222224,1.759905444444445
283.1586787037037,417.3663277777776,53.26000000000017,4288.727111111111,456.8587722222222,400.7921944444445,10.254332777777776,1.6231366666666671
299.9535916666668,444.2903601851852,64.03000000000013,3427.657888888889,480.7286499999999,400.889933333333,9.913296444444445,1.6693708055555558
299.83039999999994,499.3148870370369,56.5900000000001,3784.6123888888897,471.0958944444447,399.0202611111112,10.333355555555556,1.669190444444445
300.07003055555555,500.4318981481485,56.70000000000004,3325.5153333333333,580.5993611111112,400.197883333333,10.45477611111111,1.705222611111113
299.8850240740741,501.045260348584,64.03000000000013,2060.688800555554,523.067872222222,400.1120527777777,10.083828333333337,1.6674505000000002
291.6007055555556,402.883587037037,64.03000000000013,3571.2560377777795,516.5946333333334,399.5183055555556,10.057745555555554,1.6770124999999996
299.88212500000014,400.9983907407407,64.03000000000013,3821.073444444444,556.8825888888886,399.4452222222224,9.965186777777784,1.7293743333333316
291.6019296296297,566.6629037037038,64.03000000000013,3120.264125000001,531.739727777778,399.4419388888889,9.99347194444444,1.722532611111111
283.2558074074074,558.4284580776851,64.03000000000013,3552.454555555554,512.5001388888887,399.73125555555583,9.807371999999996,1.6965531111111112
300.1191212962964,417.00089074074094,64.03000000000013,3516.9501666666683,545.0026277777775,399.39326111111086,9.966030611111108,1.6619263888888889
300.0155046296297,399.17924074074085,59.62000000000011,2883.798688888889,544.2603888888889,399.7793055555556,9.711485166666668,1.712055111111112
283.3547509259259,565.4863425925926,52.780000000000015,2858.878888888888,442.5683333333336,398.97197777777774,9.786056999999996,1.6842087777777777
299.550175,383.8534092592592,45.380000000000095,2325.627833333333,600.046944444444,400.3248111111112,9.77181011111111,1.736656111111111
300.04491388888886,433.3846833333332,50.75,4332.77665,489.4307388888888,400.17822777777775,10.213208888888891,1.7255814444444448
291.4995601851852,564.9070333333335,64.03000000000013,2193.2388777777783,420.9332944444445,399.5925833333336,9.739095666666673,1.6608151666666666
283.27588148148146,415.22853333333336,52.60999999999996,2111.486213611111,436.08797777777806,401.6236805555557,9.78474872222222,1.5865551666666664
299.86245092592594,385.4497296296296,59.37999999999989,3999.357666666664,569.7963055555555,399.3852388888891,9.627974944444444,1.710159055555556
299.9293500000001,421.74644270508855,64.03000000000013,2257.9795258333347,465.9279444444445,398.9484277777779,9.846261055555557,1.6615101666666665
299.90982962962966,564.8133546296297,64.03000000000013,2716.055333333334,312.2817444444444,398.7731777777777,10.239904444444443,1.5683524444444437
291.50768055555545,466.5775685185184,57.459999999999845,1265.0830077777775,347.9823222222222,400.5658611111112,10.390180000000004,1.554142094963333
291.5989722222223,589.2561572404369,57.459999999999845,2059.238748409092,407.8078769179888,402.0960014553432,9.917273944444434,1.6054525329366656
283.0142861111111,415.7957796296294,55.9099999999999,2561.271550000001,465.7790944444446,398.8225777777776,10.10387388888889,1.6328500000000004
300.19023703703715,500.56639629629626,55.39999999999981,5115.37877777778,577.0887833333334,400.4867777777778,10.344725000000002,1.7203087777777792
300.0221472222222,417.27165648148144,64.03000000000013,3483.3017166666677,561.759019444444,399.5332722222223,9.98345822222222,1.6835582222222212
299.9083907407408,399.7634351851852,64.03000000000013,3652.302570370369,391.3141722222224,400.0329888888891,10.098174444444444,1.5938960000000002
299.7841472222222,486.8663351851852,50.579999999999934,3308.930388888888,456.7563888888887,400.5399333333333,9.865869333333348,1.7100203333333337
299.8264990740741,416.8043796296295,50.14999999999983,2246.926508333334,513.2023055555559,400.00524999999993,9.46305061111111,1.624454666666665
299.9149592592593,567.5819685185185,64.03000000000013,3485.5857777777787,371.4317666666667,399.8818555555554,9.785827999999997,1.649786888888889
291.81730555555555,464.6105333333334,57.459999999999845,3125.476277777777,544.6457055555554,399.0211833333332,10.658962777777775,1.6767934999999998
299.9239277777778,397.6546583333333,64.03000000000013,2248.4092562962974,514.0411472222223,401.2756333333333,9.979552055555557,1.6708445833333343
300.00415925925927,417.5083425925927,64.03000000000013,3159.347572649575,540.2275111111114,399.9352388888888,9.825145777777754,1.6563369444444445
299.7500518518519,385.25093518518514,55.17000000000007,2379.752427777779,599.9484055555554,400.3256166666664,9.434226611111113,1.7568729444444449
299.99069907407403,767.639751777443,54.10000000000018,1134.8079389653974,301.26402054795005,403.094633937319,9.581079666666676,1.5545857628355562
283.2502092592592,566.7376203703703,52.329999999999934,4291.194722222223,403.57741111111113,399.3076111111113,10.073129999999995,1.7061108333333328
299.99325925925933,415.6227981481482,64.03000000000013,3541.3428888888866,522.9300555555552,400.7515,10.011739722222226,1.6361546111111116
299.7319268518519,500.5854611111112,52.30000000000001,4306.038611111113,391.0912722222222,399.4415944444444,10.360049444444444,1.6743296666666665
299.97659351851865,417.3309833333333,64.03000000000013,3245.2310611111093,376.5537722222222,399.45499444444414,10.056831666666668,1.6588258333333326
299.7281981481481,567.2450833333334,50.98999999999983,2470.204751111111,453.4265944444443,399.5635222222223,10.29347388888889,1.7028159444444444
283.3241546296296,434.66000596622285,64.03000000000013,3177.0128166666664,453.6403555555557,399.8501055555554,9.80896844444445,1.6687743888888886
291.58956296296293,566.3226833333333,64.03000000000013,2341.166555555555,405.6368222222224,399.966288888889,9.596373777777776,1.5537856319444454
299.75809629629646,400.5177518518519,49.93000000000012,2725.429388888889,530.0253444444448,400.3392999999997,9.387358,1.705779055555555
283.1640481481482,419.9415537037036,55.9099999999999,3203.9261666666675,449.40190555555546,400.3063361111112,9.919117055555557,1.6185639444444442
299.9365027777779,566.8751925925923,64.03000000000013,3185.960991666665,374.3145611111111,398.7252333333333,10.02236911111111,1.6533713888888883
291.6731046296296,467.32740740740746,57.459999999999845,2554.580327777778,538.4996444444441,398.3897555555556,10.418748333333332,1.6819018333333329
283.3964592592593,417.0756092592592,64.03000000000013,3286.649194444445,526.7071111111111,400.7969833333332,9.944916999999991,1.7146767777777774
299.8045481481482,398.9564203703701,54.56999999999986,2143.379207222225,484.897938888889,400.0722222222223,9.968499611111106,1.6901172777777782
300.07662777777784,483.2119796296296,54.770000000000245,4039.296888888888,491.39117222222217,398.56198333333305,9.955398666666667,1.6707580000000002
299.8330759259259,400.06912222222223,54.87999999999994,3305.718455555556,589.2001055555558,399.7855111111113,10.110905,1.7155258888888891
299.7077972222222,486.1580111111112,64.03000000000013,2970.821086111111,419.5365166666669,399.76076111111104,10.21997922222222,1.6438818888888886
300.0646287037037,398.41013518518525,56.0,4173.653166666666,510.2842333333337,401.41756666666674,9.739491666666666,1.7579323888888885
300.0728925925926,416.5745537037037,64.03000000000013,3372.1924444444453,537.715588888889,400.1500333333334,10.264032777777778,1.6535784444444448
300.0113564814815,416.6519351851852,64.03000000000013,2909.2482673015884,522.8938555555558,398.99965000000026,10.221533888888889,1.6594391666666664
299.8590990740741,572.9978493000879,64.03000000000013,3295.129244444443,547.7468555555557,396.4942555555557,9.796900555555553,1.6965740555555548
299.728975,399.61317962962966,59.62000000000011,2551.766282407405,562.6015944444442,398.93876111111086,9.9326675,1.6894496666666674
299.9900805555555,417.08009629629606,55.45000000000003,2064.372858333333,525.4737833333335,399.67215,10.110862944444444,1.7348733333333304
299.6027574074074,417.042587037037,64.03000000000013,3241.028833333331,539.1312833333334,400.3003222222224,10.087091111111116,1.6790497777777773
300.10026250000004,392.5817537037036,51.93999999999991,2115.2110555555555,532.4549388888892,400.3399166666671,9.752493722222226,1.754208777777778
300.1030620370372,467.1788851851854,56.46999999999994,1549.4193130555566,534.0400611111112,401.0561194444444,9.861564166666678,1.7669817222222235
299.7261777777779,468.7404518518517,53.01000000000017,2039.120823611112,518.6153444444442,400.0336944444445,9.665202333333337,1.7452323888888903
299.8588592592593,499.7207851851851,64.03000000000013,3841.327655555555,500.1408277777778,400.0087277777778,10.374118888888887,1.6803645555555555
299.9473611111111,399.44778703703713,54.10000000000018,3141.336888888889,539.7074888888885,399.49585555555547,10.02981055555556,1.7071635000000005
299.9952046296298,500.7354388888888,64.03000000000013,4179.937188888893,559.2204055555558,400.2494666666668,10.01164177777778,1.6792811111111106
299.92310555555565,499.6134851851853,48.20999999999997,3133.105841666668,540.3140111111111,399.6756999999997,10.11403,1.6553157222222223
299.7824018518518,386.0490685185185,55.17000000000007,1758.4663288888878,600.0431000000003,400.4845277777776,9.539245944444446,1.7541902777777767
299.7907194444446,405.1603703703704,59.98999999999983,3253.407333333333,391.0833222222224,399.77501666666655,9.782783944444445,1.5870820383888886
299.7633324074075,400.2494722222222,55.78000000000006,2022.5873509722228,483.7732388888887,400.4862111111112,9.703677555555554,1.6088330000000035
300.02656574074086,401.7840111111111,64.03000000000013,3297.1249727777786,598.8081388888886,400.43556111111127,9.937888666666662,1.740880611111112
300.16206759259256,566.6160537037035,55.51000000000017,3784.632833333335,476.283877777778,400.0162222222224,10.3452761111111,1.70488561111111
300.0058935185185,417.58978703703696,64.03000000000013,2843.932713888892,498.2838555555557,399.5217777777777,9.868398888888889,1.612421722222222
299.9353250000001,567.0234796296298,64.03000000000013,3582.6404395555587,380.9353777777778,399.42715555555566,10.23237222222222,1.664383055555556
300.0669953703704,466.85725,56.079999999999934,1649.516191666668,430.72728888888855,398.8795888888889,9.56228961111111,1.7098783333333334
299.92110092592594,378.33367736625496,64.03000000000013,3414.4008166666667,440.3615499999999,402.78164444444457,9.689678611111113,1.6684971111111118
299.8737,566.7364018518515,64.03000000000013,3603.256591666666,362.061427777778,399.79625,10.12933444444444,1.612615555555556
299.9105620370371,417.1564074074072,48.06999999999988,4901.662696388887,583.7382333333331,400.1632611111111,10.299485000000002,1.7091726111111114
299.90211111111114,399.2975907407407,64.03000000000013,3680.455499999999,556.4224333333333,400.3721944444445,9.909173055555572,1.676815888888888
299.9496416666667,500.4726611111111,55.20999999999987,3007.181813333334,503.6763166666668,399.8073833333335,10.042259666666668,1.744084833333333
299.5503842592593,427.9466370370372,64.03000000000013,2860.728944444445,442.6508771241826,400.1734467000844,9.475902888888884,1.6211359181283334
291.65928425925927,563.0246129629629,64.03000000000013,2660.824183333331,411.2160499999998,400.4525764705887,10.041384388888888,1.6629162777777775
299.86254907407414,481.2111186328306,50.69999999999996,1580.9661950000009,426.4752873873871,401.8638874677005,10.490614444444446,1.5693502571855558
291.69770185185183,416.5370407407409,64.03000000000013,2721.512613055557,522.1236388888891,400.0802555555556,9.649673666666663,1.6700260555555562
291.5444907407406,500.2510611111112,64.03000000000013,2981.351611111111,517.235161111111,400.04876666666655,9.92567805555555,1.6295782222222237
283.3847092592594,420.9133574074074,51.30000000000003,2924.295944444445,452.8138333333331,401.8696611111112,9.775605555555558,1.64513775
299.9608462962965,674.5081735726795,64.03000000000013,2171.1452876956223,441.5742512246128,396.90516181286506,9.73600616666667,1.6318617037038896
299.7181351851852,417.95581111111096,55.96999999999994,2525.424228305011,480.0810333333334,400.3108722222222,9.246238166666666,1.603298888888889
283.2638768518519,416.1761574074075,64.03000000000013,3033.83111111111,516.6412055555555,398.806511111111,10.025949944444443,1.704601666666666
299.91488148148164,416.6462277777777,64.03000000000013,3456.073579365083,524.3685166666666,398.8213999999998,10.377083333333337,1.6450094999999991
300.0814925925926,503.8488259259257,64.03000000000013,3232.1435000000006,525.0173777777777,400.5071499999999,10.195448333333331,1.6388568333333322
283.2877324074074,565.7032851851851,52.329999999999934,3854.06722222222,404.7070999999998,401.1065277777777,10.103140555555552,1.7038410555555557
299.8889574074074,429.6117185185184,50.14999999999983,2365.9653500000004,479.4075483333333,397.0203122448981,9.54191888888889,1.6668468050316674
283.2925666666667,415.6993944444445,64.03000000000013,3722.381633333335,435.28544444444447,399.9323333333332,9.7846076111111,1.6498763333333333
300.2163384259259,433.49906111111113,51.73999999999983,1863.478331638889,542.5044500000004,399.4214777777781,10.437697777777778,1.700436944444444
299.8303222222222,399.1941944444443,49.68999999999989,3497.554690000001,559.6430055555552,400.0998333333332,9.248473444444446,1.723566222222222
283.55947222222227,416.4891425925925,52.780000000000015,3575.542722222224,521.955388888889,400.3503333333334,10.060045944444443,1.7382596111111102
299.7826782407407,435.1563796296298,53.829999999999934,3225.364548777775,447.8498583333331,400.46061666666645,10.134083333333336,1.699448083333334
283.6892592592594,416.93466666666654,56.079999999999934,2488.5788638888885,392.6077277777777,399.81532777777767,9.906553722222224,1.5558969444444444
299.89383425925934,384.11833518518506,64.03000000000013,3537.1886388888897,484.1912444444445,400.2394333333336,9.766149666666664,1.6598806666666663
299.87882222222225,428.18108611111103,50.69999999999996,3866.285722222222,553.4938444444443,399.9328333333331,9.549374111111112,1.7078301388888897
299.8978592592593,432.8854333333334,50.75,3910.158230833332,403.66985000000017,399.28426666666655,9.838439444444443,1.6978903333333322
300.03842592592594,502.4987370370373,55.79999999999997,2843.5300222222245,605.8914833333333,401.2275277777777,9.763308666666669,1.7355051666666677
299.49975000000006,399.320725925926,50.69999999999996,3502.938861111115,586.5868277777777,399.7441833333331,9.81761911111111,1.7140856111111102
283.4335444444444,473.90574259259256,52.60999999999996,2304.869383008043,460.1013416666668,401.34744722222223,9.728052833333331,1.673661277777777
283.333237962963,339.02248703703697,64.03000000000013,2326.131847777778,528.1065944444446,399.2018305555558,9.720753444444444,1.7251711111111108
299.6926583333334,487.02519018518507,49.079999999999934,3562.5027194444438,579.6541277777777,400.1399166666666,9.29188127777778,1.7054840555555555
299.786237962963,399.1830962962963,64.03000000000013,3266.1231749999984,587.0812166666668,400.5514666666667,9.957614888888887,1.7142057777777773
299.9220370370372,567.6074370370372,64.03000000000013,3966.926272222224,376.7850694444444,400.4946333333336,10.225759444444444,1.6562096944444442
299.876626851852,567.1375592592591,64.03000000000013,3258.7874444444437,384.88527222222217,399.6506722222223,10.215538888888888,1.6232434444444437
291.4903462962963,421.6208148148148,64.03000000000013,2512.081952777778,436.6867222222222,401.7962000000003,9.86860755555555,1.67408325
299.71473518518525,567.0542388888888,49.699999999999946,1755.845468888889,481.6571055555557,399.9781888888887,10.367933333333331,1.638419555555555
300.39997037037045,416.5150425925927,55.42000000000007,3370.0693333333334,541.8187444444443,400.0761833333333,10.187307222222222,1.7010911666666653
299.95236388888884,416.7564277777779,64.03000000000013,3234.105,564.9602944444443,400.6195000000002,9.965209833333333,1.6868811111111102
291.6632592592593,566.5513037037036,64.03000000000013,2371.881966666666,412.15860555555565,399.6873166666668,9.840127444444455,1.5674892222222232
300.09573055555563,500.4604555555556,64.03000000000013,3351.662340694444,463.93815000000006,398.4526666666664,10.076174555555554,1.6872961666666662
283.52010000000007,416.5546907407407,64.03000000000013,3481.87961666667,495.26132777777786,399.5313444444447,9.745617055555558,1.6748293888888877
299.8050925925927,466.5321574074073,56.079999999999934,2329.2185888888885,508.37651111111103,399.6370055555559,9.885748055555563,1.702713888888889
299.94372222222233,399.1906833333334,64.03000000000013,3489.230458333333,517.3543499999998,400.78904444444447,9.943847944444444,1.630098444444446
299.78638981481487,500.2284314814816,64.03000000000013,2991.8933305555547,491.89545555555566,400.5963444444444,9.861784055555557,1.6197505000000008
299.8789175925926,400.16519814814814,55.78000000000006,2802.5240666666677,520.0898444444447,400.2855111111109,9.679451055555562,1.735979166666666
300.2091111111112,400.0191574074074,49.9099999999999,4090.592419444444,600.1921888888888,399.5999833333333,9.369087722222224,1.7301891111111107
299.752762962963,419.4895509259261,64.03000000000013,2033.9220200000009,536.7571388888888,399.2120388888888,9.834020388888888,1.650786
298.4959018518519,398.5788518518519,45.60000000000015,4809.977850722218,602.4749388888885,401.0885166666666,9.658585500000008,1.730556611111112
299.69719629629634,400.4619444444443,59.870000000000125,3706.189902777779,627.8443833333336,399.2377555555555,9.632071111111108,1.763310777777778
299.9383222222223,400.1013481481481,64.03000000000013,3562.55065,548.8172000000001,399.4077166666665,9.917874333333335,1.666575166666666
300.169850925926,449.1257055555555,64.03000000000013,2908.578877777777,401.2898833333334,400.6694444444443,10.377267777777764,1.5858506666666663
300.0972583333333,556.6134555555553,64.03000000000013,2500.979341666667,418.93858333333327,402.0390388888888,10.037728277777775,1.6648505833333334
299.9623953703704,499.94142222222223,52.579999999999934,1165.0691708040956,442.5149388888888,399.43321111111095,9.833498166666656,1.5779494231483338
299.77908842592586,414.819024074074,64.03000000000013,3262.771666666667,485.9861611111109,400.1158722222223,10.029589000000009,1.6778763888888883
283.2668620370372,415.6684111111111,52.60999999999996,1848.092186341861,526.7767388888889,399.829616666667,8.80945522222222,1.7159536111111104
299.9524388888888,524.1360907407407,49.35999999999992,3064.0354108757074,523.142063888889,401.3212388888888,8.999162888888891,1.6507832222222216
299.940025925926,415.6711314814816,48.06999999999988,2978.904719444445,481.1043333333333,399.70047777777785,9.838121444444443,1.5855637222222214
299.83091759259264,416.4929851851852,45.71000000000003,3843.851761111112,503.6487166666672,399.699188888889,10.314638333333331,1.6682432777777787
299.9392249999999,399.5942148148149,53.26000000000017,4690.671633333333,560.7275,400.74496666666624,10.525172222222224,1.707426777777778
299.87057037037044,416.475664814815,50.75,2450.252866666669,604.7910277777778,399.1824777777778,9.84252038888889,1.737689777777777
299.9722990740742,579.6797324074074,64.03000000000013,2765.421851527779,480.6345111111114,400.4873555555553,9.851759666666666,1.610506444444444
291.7291981481481,569.9539462962963,64.03000000000013,3420.6379444444447,395.58397777777776,399.6515666666669,10.107650555555557,1.6589380000000002
300.0360638888889,418.0136370370371,55.96999999999994,1564.2487568431386,437.96419444444456,399.6769000000001,9.21772927777778,1.5568085991111116
299.9810462962963,566.9050833333336,64.03000000000013,3610.837317466161,393.7726,398.9937222222222,10.446499444444443,1.689125722222222
283.21125740740734,400.05223703703706,64.03000000000013,3809.8753888888873,544.6357555555555,401.07209999999975,10.055325222222224,1.741050722222221
299.9524694444446,405.6018296296297,59.98999999999983,2000.147734538787,403.4963944444445,400.163033333333,9.935915611111112,1.5970353333333331
299.89952962962974,542.558690356394,64.03000000000013,2955.1571416666684,431.1700388888889,401.5488555555555,9.791470888888892,1.582098944444444
299.94675462962965,416.7313611111111,51.69999999999998,1994.99711388889,581.8366555555557,400.9079555555557,9.622226166666666,1.7902464444444446
291.8851453703704,382.8696240740742,64.03000000000013,3480.919444444444,629.19715,400.3975277777778,9.555137222222225,1.7642651666666678
299.8580296296297,400.2409944444445,49.579999999999934,3057.7816111111083,616.2657333333332,401.04583888888914,9.512320055555568,1.7454277777777785
299.91687870370384,400.7291388888888,64.03000000000013,4486.545388888889,419.6246999999997,401.4383277777776,9.924212,1.6508173888888886
291.5868675925926,380.4357333333333,57.459999999999845,3707.982562611111,645.5063055555557,399.61373888888886,10.418600555555557,1.7874231666666665
299.9735203703704,400.6762537037037,55.68999999999994,2996.134444444445,570.5982166666666,399.9733722222221,9.839614,1.7036059444444454
291.5400972222222,566.6177944444445,64.03000000000013,2835.553722222221,477.5841055555556,399.7003388888887,9.574657944444445,1.721990555555555
